Density,Trial,Method,AUROC,AUPR
0.03,567,RENDOR,0.8466124157909212,0.1756604638963847
0.03,567,ND,0.8408925334496675,0.1671898117327872
0.03,567,NE,0.8186115922372873,0.17264708181999142
0.03,567,Silencer,0.5378751884310872,0.033721273650315686
0.03,567,ICM,0.4720754847376218,0.028264898810164488
0.03,568,SPSID,0.9046053750876373,0.2829352346648646
0.03,568,RENDOR,0.8510812806730544,0.16832136053584928
0.03,568,ND,0.8418437952792709,0.15361811108769838
0.03,568,NE,0.8188412245851835,0.16591111642366355
0.03,568,Silencer,0.5232095349380697,0.03203945603656407
0.03,568,ICM,0.4240349614395887,0.022226368749207054
0.03,569,SPSID,0.9030733536383443,0.23998546041449606
0.03,569,RENDOR,0.8520257872956524,0.1696634465533543
0.03,569,ND,0.8465169555008507,0.16889626881040362
0.03,569,NE,0.8125001063579598,0.15069230910335815
0.03,569,Silencer,0.4996885838939674,0.03115361950011747
0.03,569,ICM,0.46558324492859726,0.02931492165658859
0.03,570,SPSID,0.8839151410064452,0.2643670881670994
0.03,570,RENDOR,0.8224640985473183,0.1906783015520855
0.03,570,ND,0.8272333860902578,0.17685106931885086
0.03,570,NE,0.7812744472163315,0.16120368417234218
0.03,570,Silencer,0.5265258430044741,0.028580883012396464
0.03,570,ICM,0.4616506029335313,0.023806565225179314
0.03,571,SPSID,0.899140846785905,0.25353514274734834
0.03,571,RENDOR,0.8375057386187964,0.15854587166958267
0.03,571,ND,0.8322265563325029,0.16507427371045263
0.03,571,NE,0.8150925934601086,0.15127346581123957
0.03,571,Silencer,0.5081314016179521,0.03383031482665215
0.03,571,ICM,0.4589508746470511,0.02743434817261462
0.03,572,SPSID,0.8976742732268588,0.2659332669716026
0.03,572,RENDOR,0.8403603353228108,0.15073231167754073
0.03,572,ND,0.821975649517543,0.14512390279707932
0.03,572,NE,0.807159445537157,0.15258685569924854
0.03,572,Silencer,0.524002521586566,0.028846800215944324
0.03,572,ICM,0.4676309777060265,0.02494728902112034
0.03,573,SPSID,0.8791397097519679,0.25364461721138215
0.03,573,RENDOR,0.8211176322533406,0.1534550911909302
0.03,573,ND,0.823236109681036,0.15428887569752306
0.03,573,NE,0.7852999725425589,0.14362591259427698
0.03,573,Silencer,0.5432744285420099,0.03708935929153402
0.03,573,ICM,0.42902680532674353,0.024079007903680276
0.03,574,SPSID,0.909164513564637,0.2795555965124679
0.03,574,RENDOR,0.8566000155904545,0.19846488437372617
0.03,574,ND,0.8434594088958232,0.17653219655204724
0.03,574,NE,0.8184591358745774,0.17493414320731626
0.03,574,Silencer,0.5166399859008063,0.030117761952683432
0.03,574,ICM,0.48546510204780996,0.02615307910575223
0.03,575,SPSID,0.8938729017511611,0.27833975588362586
0.03,575,RENDOR,0.8513387674148608,0.16787664306323533
0.03,575,ND,0.8361525402718654,0.1447701798638963
0.03,575,NE,0.8216889089106038,0.17409333923950107
0.03,575,Silencer,0.5491686369243421,0.03251229129469724
0.03,575,ICM,0.4454077375193499,0.023352663169088968
0.03,576,SPSID,0.900281090550567,0.2802878803070404
0.03,576,RENDOR,0.8476596443929503,0.1634987729666079
0.03,576,ND,0.8344342191016242,0.17278341920916102
0.03,576,NE,0.8095073639179161,0.18507569603431387
0.03,576,Silencer,0.4830600643925046,0.030359547879155038
0.03,576,ICM,0.46413641073059875,0.02656711204570516
0.03,577,SPSID,0.8948864638447971,0.24285771721395064
0.03,577,RENDOR,0.8430629041740153,0.1673520917035098
0.03,577,ND,0.8310875955320399,0.1572080611972092
0.03,577,NE,0.8156128747795415,0.15382763177222894
0.03,577,Silencer,0.5151697530864198,0.029525757307768335
0.03,577,ICM,0.4256981187536743,0.023281968456521702
0.03,578,SPSID,0.8917339839859163,0.29296124308348176
0.03,578,RENDOR,0.839513091552069,0.19205352624751823
0.03,578,ND,0.83284971932886,0.18863112067751286
0.03,578,NE,0.8202097119163624,0.18379928624361447
0.03,578,Silencer,0.5341870574700219,0.036172274123336456
0.03,578,ICM,0.46429307163098116,0.030124718022239413
0.03,579,SPSID,0.895518758141169,0.3083621536999331
0.03,579,RENDOR,0.8454576240660249,0.17693338712420317
0.03,579,ND,0.8284727832873138,0.16089734145612963
0.03,579,NE,0.8186220480929847,0.19035355953564662
0.03,579,Silencer,0.5457145266992293,0.039497505165319795
0.03,579,ICM,0.43114552827070474,0.027300193198115098
0.03,580,SPSID,0.8876626784534968,0.3330696219260443
0.03,580,RENDOR,0.8416704004224376,0.18760357416219123
0.03,580,ND,0.8361671612921509,0.18869755292385398
0.03,580,NE,0.8018236631749324,0.20280447996428239
0.03,580,Silencer,0.4848204443127516,0.030311821974534463
0.03,580,ICM,0.4635780345390046,0.026610977540029564
0.03,581,SPSID,0.8900804174910982,0.30903263269444176
0.03,581,RENDOR,0.8321182877192383,0.16843043441451308
0.03,581,ND,0.8303472073013909,0.17652489988167824
0.03,581,NE,0.7976993592326898,0.16264777348303827
0.03,581,Silencer,0.5551652087900889,0.03487615549485901
0.03,581,ICM,0.45630004714091926,0.02502677478104797
0.03,582,SPSID,0.8975932378033339,0.2962100030865313
0.03,582,RENDOR,0.8514564395427833,0.17456640167234053
0.03,582,ND,0.8448266226565024,0.1804235505282526
0.03,582,NE,0.8189664597141084,0.1833221614774349
0.03,582,Silencer,0.5495582392441428,0.03584005892314687
0.03,582,ICM,0.4676312227665278,0.026779172813994424
0.03,583,SPSID,0.8982636577296295,0.3100120180645522
0.03,583,RENDOR,0.8452844771934072,0.18859052545512903
0.03,583,ND,0.8336286918235186,0.1771231505059917
0.03,583,NE,0.8217579283423107,0.18348235676758637
0.03,583,Silencer,0.5242442983517924,0.040822142710025794
0.03,583,ICM,0.4563506173213097,0.028427341445545838
0.03,584,SPSID,0.9059579062827563,0.27721269779496255
0.03,584,RENDOR,0.8527614220274584,0.17997978968056066
0.03,584,ND,0.8373340075833399,0.1656594811517318
0.03,584,NE,0.823805058453267,0.17180232878992074
0.03,584,Silencer,0.49606661923243356,0.03193994521579993
0.03,584,ICM,0.39840218530652294,0.0247116720848353
0.03,585,SPSID,0.914284590044693,0.3119445992777499
0.03,585,RENDOR,0.8562496585663645,0.1607937125685757
0.03,585,ND,0.8494962445165279,0.18370339752806011
0.03,585,NE,0.8397072705594621,0.16233423615976234
0.03,585,Silencer,0.5302035536603786,0.030074098073067476
0.03,585,ICM,0.3939147071081994,0.020567127450294886
0.03,586,SPSID,0.8973417685154175,0.28671544713634856
0.03,586,RENDOR,0.844048589208887,0.16298109882459783
0.03,586,ND,0.8417646971120157,0.17659416155528815
0.03,586,NE,0.801107563117497,0.1540574942420168
0.03,586,Silencer,0.5169201839623173,0.030135246287086387
0.03,586,ICM,0.43849728227568086,0.023664993098143253
0.03,587,SPSID,0.884401618280562,0.2805363231655166
0.03,587,RENDOR,0.8430485279178266,0.16799204142148838
0.03,587,ND,0.8222411754209272,0.15201993116232457
0.03,587,NE,0.7817483720916165,0.15164046850177654
0.03,587,Silencer,0.5079146407075055,0.03142535970820665
0.03,587,ICM,0.5086092552770712,0.032501580397740405
0.03,588,SPSID,0.888459341801126,0.22097686773024255
0.03,588,RENDOR,0.8378293824219007,0.1447655917453448
0.03,588,ND,0.8286118181124336,0.13831637515972942
0.03,588,NE,0.7981126843964531,0.1476571477414166
0.03,588,Silencer,0.48895086903090856,0.026830040411702543
0.03,588,ICM,0.4407612164331074,0.023907891601542903
0.03,589,SPSID,0.8942089347079039,0.2763224804800576
0.03,589,RENDOR,0.8309113402061855,0.17568397912056674
0.03,589,ND,0.8246673539518901,0.16982805511535184
0.03,589,NE,0.7970914089347079,0.17591580824236722
0.03,589,Silencer,0.5363219931271478,0.0353240761453664
0.03,589,ICM,0.4761573883161512,0.02754378166429186
0.03,590,SPSID,0.8974366100726212,0.24883762880533733
0.03,590,RENDOR,0.8479274208002268,0.17839533460499707
0.03,590,ND,0.8420529781266848,0.16105395356447366
0.03,590,NE,0.821936134209449,0.15714116831279712
0.03,590,Silencer,0.5202150096259405,0.031088852886368472
0.03,590,ICM,0.4628206731637756,0.02597689415557182
0.03,591,SPSID,0.899247311827957,0.3120044027402737
0.03,591,RENDOR,0.8493604980192416,0.21686435495031736
0.03,591,ND,0.8277001564632642,0.18906894366726812
0.03,591,NE,0.8144918272911881,0.21588361927789507
0.03,591,Silencer,0.5244302406871068,0.03426289764079474
0.03,591,ICM,0.4627697326808483,0.02770311065275132
0.03,592,SPSID,0.8973400711930669,0.2472944292952827
0.03,592,RENDOR,0.853088697894377,0.19401930362966704
0.03,592,ND,0.843873346221218,0.18166011068135415
0.03,592,NE,0.8190232136175843,0.16635948668759484
0.03,592,Silencer,0.5122663293671221,0.029924040341736437
0.03,592,ICM,0.4851956733154424,0.027002774518257402
0.03,593,SPSID,0.8906686702026299,0.2582275356002399
0.03,593,RENDOR,0.8370539022634398,0.16177010589526863
0.03,593,ND,0.8318908933070783,0.15991931507514462
0.03,593,NE,0.8007758739333883,0.1647319789310113
0.03,593,Silencer,0.4919689835694171,0.032446054089161
0.03,593,ICM,0.4518397065362383,0.027601430369561145
0.03,594,SPSID,0.9056666711826524,0.28695838830497006
0.03,594,RENDOR,0.8430763896084971,0.14139234995674557
0.03,594,ND,0.8300156094438782,0.1736366009029042
0.03,594,NE,0.8060553144792146,0.1377777184561564
0.03,594,Silencer,0.5320628888858783,0.033275211856960786
0.03,594,ICM,0.4841858721168024,0.0302146130221055
0.03,595,SPSID,0.9049445390060378,0.2963844863553814
0.03,595,RENDOR,0.8544297121847125,0.15988156722936073
0.03,595,ND,0.8506658894093021,0.18866603779042077
0.03,595,NE,0.8078402828140822,0.1688234486920125
0.03,595,Silencer,0.5045545299486536,0.030413602805135803
0.03,595,ICM,0.467992640831,0.026980348010356887
0.03,596,SPSID,0.9056531834933272,0.31131418378341613
0.03,596,RENDOR,0.853438081098611,0.15875978707532365
0.03,596,ND,0.8473292556139435,0.16385458047614504
0.03,596,NE,0.828912432863937,0.17985521466001828
0.03,596,Silencer,0.5174783000333067,0.033652170230782624
0.03,596,ICM,0.4705895837462968,0.028251965385157316
0.03,597,SPSID,0.8929174153164986,0.3001808693872056
0.03,597,RENDOR,0.8310104076942365,0.17000381119885738
0.03,597,ND,0.8245059235902973,0.15942652794086581
0.03,597,NE,0.8091160540405005,0.16934949851250422
0.03,597,Silencer,0.508100683496185,0.0334935127869346
0.03,597,ICM,0.43452415751722384,0.026506487714722096
0.03,598,SPSID,0.9107371184491062,0.2776007467138938
0.03,598,RENDOR,0.8539078536039538,0.1652154381290638
0.03,598,ND,0.8562941643213599,0.18468703824943303
0.03,598,NE,0.8152554649437911,0.1501235678424827
0.03,598,Silencer,0.5594944528256188,0.03621280924865677
0.03,598,ICM,0.47499846235481674,0.02686354436695975
0.03,599,SPSID,0.8904021166793286,0.2927706047226882
0.03,599,RENDOR,0.8462897859743796,0.17430067782269962
0.03,599,ND,0.8324812476532277,0.15921729580501665
0.03,599,NE,0.8068874160619635,0.17807315707327265
0.03,599,Silencer,0.5280026895100377,0.033565816450951774
0.03,599,ICM,0.4674349234624822,0.02807287689518205
0.03,600,SPSID,0.9019163940587351,0.2674531254468817
0.03,600,RENDOR,0.8246502413771201,0.1463685846143853
0.03,600,ND,0.8300648502509053,0.14711280794295464
0.03,600,NE,0.7977718933282518,0.15406109136971782
0.03,600,Silencer,0.5381892613648394,0.03573758338023691
0.03,600,ICM,0.46056448368587094,0.028038353284407437
0.03,601,SPSID,0.9047900974320666,0.2789276246588185
0.03,601,RENDOR,0.8512953828702884,0.17461855477577837
0.03,601,ND,0.8379170996114201,0.17986962677286847
0.03,601,NE,0.8305677967423527,0.1910034119776932
0.03,601,Silencer,0.5170903524034781,0.03272759139730933
0.03,601,ICM,0.46266691534371696,0.030727080942649684
0.03,602,SPSID,0.8970223595875694,0.2729767389607614
0.03,602,RENDOR,0.8229175591812505,0.15844712317450935
0.03,602,ND,0.8137874404098894,0.160553659026573
0.03,602,NE,0.8001504148380637,0.1532307615073137
0.03,602,Silencer,0.5472697442687124,0.03889552567001606
0.03,602,ICM,0.4569921723688235,0.029254688031490422
0.03,603,SPSID,0.9072803015536451,0.28630099550987725
0.03,603,RENDOR,0.846661693102742,0.16610234777232805
0.03,603,ND,0.8544610856551269,0.1800857710052453
0.03,603,NE,0.8050829625422694,0.16202980163364028
0.03,603,Silencer,0.5286402084939106,0.03335905418757931
0.03,603,ICM,0.44563347142558896,0.028024088534368996
0.03,604,SPSID,0.8832820666466925,0.24726405837864882
0.03,604,RENDOR,0.8248437031858583,0.14700136386279317
0.03,604,ND,0.8186071440460735,0.1420036856611624
0.03,604,NE,0.790605546123373,0.14332374041148466
0.03,604,Silencer,0.5064209860514665,0.03405394505136557
0.03,604,ICM,0.4744871666833117,0.029807583398265607
0.03,605,SPSID,0.8945853485675221,0.27459447940769877
0.03,605,RENDOR,0.8286831271349253,0.15455639721499376
0.03,605,ND,0.8218397796688016,0.17937618388876614
0.03,605,NE,0.803341305759104,0.16523463573770147
0.03,605,Silencer,0.5106663782817861,0.03504419270644353
0.03,605,ICM,0.46971154109210966,0.02984231120938734
0.03,606,SPSID,0.8945814961787183,0.3211650636905773
0.03,606,RENDOR,0.8456915049970607,0.174212628322619
0.03,606,ND,0.8440729717813051,0.20055877601256125
0.03,606,NE,0.7986309523809524,0.16983905103500202
0.03,606,Silencer,0.5386210317460317,0.03204717678511347
0.03,606,ICM,0.4727476484420929,0.02666132283445592
0.03,607,SPSID,0.9001073987918807,0.2902542408668005
0.03,607,RENDOR,0.8493214379512358,0.1729155548883294
0.03,607,ND,0.8373822834202529,0.17535420014435116
0.03,607,NE,0.8217890240176662,0.1726795065739494
0.03,607,Silencer,0.5102119300427184,0.03186388437696347
0.03,607,ICM,0.4285258695081229,0.025894274948050272
0.03,608,SPSID,0.9054564811290292,0.3101469489320495
0.03,608,RENDOR,0.8504424913856302,0.19376318495160275
0.03,608,ND,0.8443688752352505,0.19128658643293706
0.03,608,NE,0.8155854469499836,0.19574867668836818
0.03,608,Silencer,0.5291987565705001,0.0353278770473615
0.03,608,ICM,0.3985971760331519,0.02449003095745756
0.03,609,SPSID,0.8896869896150249,0.2510900076493042
0.03,609,RENDOR,0.8389865677312989,0.1535655793820599
0.03,609,ND,0.8414883837933083,0.16419466843674618
0.03,609,NE,0.7884283051857844,0.14987623202520628
0.03,609,Silencer,0.49151336994454087,0.027096398192253842
0.03,609,ICM,0.47347476210434986,0.025978018831672216
0.03,610,SPSID,0.8858851521715969,0.25020142638962684
0.03,610,RENDOR,0.8270201356582265,0.13639669229745105
0.03,610,ND,0.8108926098227922,0.1470300679104053
0.03,610,NE,0.7867765190525231,0.1381206158905898
0.03,610,Silencer,0.5378159735786072,0.035364394205943075
0.03,610,ICM,0.46967576973614117,0.026524664559410462
0.03,611,SPSID,0.8993349046743598,0.2944620229211301
0.03,611,RENDOR,0.8503190474403846,0.17332650895489857
0.03,611,ND,0.8389383264280087,0.1751948814254745
0.03,611,NE,0.813429605887303,0.15843732790768994
0.03,611,Silencer,0.4927135648091075,0.03141107929430092
0.03,611,ICM,0.47230276945506,0.02882190848270557
0.03,612,SPSID,0.8835672741538417,0.269356445211824
0.03,612,RENDOR,0.8235260267402678,0.13557507432221202
0.03,612,ND,0.8153043368576782,0.1458931261284626
0.03,612,NE,0.7853229972502911,0.13394016232852582
0.03,612,Silencer,0.529745813170168,0.03164681460902243
0.03,612,ICM,0.4743718018200029,0.026897451456629994
0.03,613,SPSID,0.9128599861648806,0.3018369605821508
0.03,613,RENDOR,0.8679831605291866,0.18802918204809638
0.03,613,ND,0.8486321975320629,0.1792796777622672
0.03,613,NE,0.84279879340499,0.1937996515709607
0.03,613,Silencer,0.5033610170565717,0.031953414672737164
0.03,613,ICM,0.4920110950645301,0.030160925797340983
0.03,614,SPSID,0.9007203900106714,0.26745797657253906
0.03,614,RENDOR,0.8482329690769589,0.17009862786395602
0.03,614,ND,0.8345547248999935,0.15557494056627383
0.03,614,NE,0.8284500026827393,0.17248299657314448
0.03,614,Silencer,0.5422397295798831,0.032452333675631016
0.03,614,ICM,0.48019393223996804,0.02657119512800793
0.03,615,SPSID,0.9078700983505897,0.29624267400124277
0.03,615,RENDOR,0.8552643767600414,0.1722594874276482
0.03,615,ND,0.8482984831882954,0.18398781319368573
0.03,615,NE,0.8075533570475768,0.17238078736437415
0.03,615,Silencer,0.4963429513646277,0.03151482977601098
0.03,615,ICM,0.4233965095598043,0.025620715370207974
0.03,616,SPSID,0.8907995753591627,0.2854041055270799
0.03,616,RENDOR,0.8274592196400191,0.18367815407897994
0.03,616,ND,0.8295809969420278,0.1744122307687685
0.03,616,NE,0.7941849064788167,0.17576316891986188
0.03,616,Silencer,0.5343111825892184,0.040156894278562755
0.03,616,ICM,0.482405562439833,0.03266425627970679
0.03,617,SPSID,0.8892283474279883,0.26729774407114426
0.03,617,RENDOR,0.836084279168086,0.17364037665484905
0.03,617,ND,0.8282679133883102,0.16873314005775872
0.03,617,NE,0.8236864496468276,0.1675996212696242
0.03,617,Silencer,0.5074573410654186,0.0316785682464672
0.03,617,ICM,0.4791523862790531,0.02816617179405731
0.03,618,SPSID,0.8769171210897686,0.2971536423915471
0.03,618,RENDOR,0.8310287050226985,0.17967679171611847
0.03,618,ND,0.8224703612634257,0.18654855123516645
0.03,618,NE,0.7913755216750327,0.17686990798836802
0.03,618,Silencer,0.5178496117450687,0.03425030277946676
0.03,618,ICM,0.45018770051660906,0.02714859410038122
0.03,619,SPSID,0.8943419954925228,0.253772244797831
0.03,619,RENDOR,0.8347631914266622,0.14649434718961105
0.03,619,ND,0.8308011632556214,0.1390249788948975
0.03,619,NE,0.7962732377880988,0.1528620551340326
0.03,619,Silencer,0.5118148337227915,0.030814740696923557
0.03,619,ICM,0.4363439905146521,0.025108490445654507
0.03,620,SPSID,0.8947971952252465,0.2561993331984476
0.03,620,RENDOR,0.8445251879600764,0.17130847446444306
0.03,620,ND,0.8359604956382783,0.16516252075855814
0.03,620,NE,0.8088043032160602,0.1636051106569373
0.03,620,Silencer,0.523335516377195,0.03253107861001997
0.03,620,ICM,0.4369233053030502,0.024766132016132904
0.03,621,SPSID,0.9029058546901269,0.27442001944379457
0.03,621,RENDOR,0.8441151494194238,0.1460171201792221
0.03,621,ND,0.8411663139825879,0.1668277378985787
0.03,621,NE,0.8138915184771844,0.15043953223978282
0.03,621,Silencer,0.4948786037541448,0.03220521590579075
0.03,621,ICM,0.415148478484927,0.024603021363147543
0.03,622,SPSID,0.9050019188772451,0.27646971103012186
0.03,622,RENDOR,0.8451090482232289,0.15076310719124253
0.03,622,ND,0.8372035812668415,0.16553875129750734
0.03,622,NE,0.8097860008003287,0.14846654421104047
0.03,622,Silencer,0.5004349910338582,0.03105688805809823
0.03,622,ICM,0.5169912824245867,0.03369817542674239
0.03,623,SPSID,0.8917304552083061,0.2821999451288712
0.03,623,RENDOR,0.8543164016451419,0.19721172344782675
0.03,623,ND,0.8475281830962548,0.168546015687619
0.03,623,NE,0.801835328635423,0.1960386161423303
0.03,623,Silencer,0.5504897877208149,0.04033489040920939
0.03,623,ICM,0.46554947213999426,0.026053917546810915
0.03,624,SPSID,0.8954486331569665,0.29923636285414745
0.03,624,RENDOR,0.8472655790711345,0.17900983777914595
0.03,624,ND,0.8371088697824809,0.15747966780619338
0.03,624,NE,0.8189454732510287,0.18641098645724402
0.03,624,Silencer,0.47617283950617284,0.027840178250150747
0.03,624,ICM,0.5025573192239859,0.028453836000540647
0.03,625,SPSID,0.9081633931953388,0.3107696842674701
0.03,625,RENDOR,0.8465421057908692,0.17375878954767943
0.03,625,ND,0.8395331195271942,0.17144993395899882
0.03,625,NE,0.8241829783204474,0.17282181055303125
