Beta,Trial,Method,AUROC,AUPR
0.9,283,ND,0.7621507177132767,0.12099352532669576
0.9,283,NE,0.7241646480537121,0.13758537789291445
0.9,283,Silencer,0.528312780282525,0.052469834940236826
0.9,283,ICM,0.4955766331436045,0.04874267849377504
0.9,284,SPSID,0.8334699893384847,0.18096546025915636
0.9,284,RENDOR,0.7697342046033764,0.1270596261614998
0.9,284,ND,0.7628749479138996,0.11918104829463544
0.9,284,NE,0.7204962245178155,0.13376535524323693
0.9,284,Silencer,0.5181977579880822,0.05388187551106392
0.9,284,ICM,0.4729881963775597,0.04645163115104886
0.9,285,SPSID,0.8373985845370722,0.18413359182991967
0.9,285,RENDOR,0.7709450559264138,0.12620473144796934
0.9,285,ND,0.7597010560157174,0.1240648164328769
0.9,285,NE,0.7143716371592508,0.13002960427413499
0.9,285,Silencer,0.5151095086066397,0.05078525697132038
0.9,285,ICM,0.4572539126163738,0.04065752611453566
0.9,286,SPSID,0.8463465874840927,0.17627691575802945
0.9,286,RENDOR,0.7722162934518095,0.12855407445239211
0.9,286,ND,0.7557149873858588,0.11569850021221303
0.9,286,NE,0.7298461744546896,0.12965976383023017
0.9,286,Silencer,0.5124228081534237,0.049700917073265016
0.9,286,ICM,0.46618115246366454,0.043649023734909656
0.9,287,SPSID,0.8330695234185769,0.18063233589391206
0.9,287,RENDOR,0.7651322949131175,0.13614756454853338
0.9,287,ND,0.7530185488484095,0.1173682220368239
0.9,287,NE,0.7139349920190909,0.15257168216568875
0.9,287,Silencer,0.48813625580874465,0.04869890236048642
0.9,287,ICM,0.488949126179963,0.05002495763321599
0.9,288,SPSID,0.8298898737577223,0.18124138066922638
0.9,288,RENDOR,0.7509006384429431,0.13307310604007772
0.9,288,ND,0.7399838839645447,0.12447787748933849
0.9,288,NE,0.7167065435236265,0.13362017610418356
0.9,288,Silencer,0.4905927808425794,0.05073096989143714
0.9,288,ICM,0.46907580735139154,0.046848076961525785
0.9,289,SPSID,0.8454244093669189,0.19678637256200426
0.9,289,RENDOR,0.7789192320245616,0.1503593991495422
0.9,289,ND,0.7649227433637841,0.12145186910122399
0.9,289,NE,0.7490800219503535,0.1480299907702616
0.9,289,Silencer,0.5342631298621647,0.05496197228361704
0.9,289,ICM,0.47136097571473146,0.04397108739094646
0.9,290,SPSID,0.8532603130449579,0.20438274982414
0.9,290,RENDOR,0.784378077336572,0.1489928153340751
0.9,290,ND,0.7707035475256433,0.12960358384916454
0.9,290,NE,0.7364396557527269,0.14907038489711782
0.9,290,Silencer,0.5287133660588538,0.053874816534152145
0.9,290,ICM,0.4714524030935681,0.04393178470307038
0.9,291,SPSID,0.8388125787722888,0.1761452389960579
0.9,291,RENDOR,0.767306762536416,0.13099719415582967
0.9,291,ND,0.7517244157937146,0.11798945386888302
0.9,291,NE,0.7189991528750594,0.12955091549119394
0.9,291,Silencer,0.5198644600095044,0.055436201150137504
0.9,291,ICM,0.49427756771834125,0.04988533352913149
0.9,292,SPSID,0.8372810241987465,0.1982708062333479
0.9,292,RENDOR,0.7557208295200354,0.13595065232700754
0.9,292,ND,0.7415017298826018,0.1264156138079526
0.9,292,NE,0.7151182503153753,0.13364762961985205
0.9,292,Silencer,0.5274222131319689,0.0596753197170034
0.9,292,ICM,0.5039311859113451,0.05641294920327552
0.9,293,SPSID,0.8422620536252821,0.18679096018710978
0.9,293,RENDOR,0.7694229579132058,0.12125344601846154
0.9,293,ND,0.7524334783858082,0.112195762074667
0.9,293,NE,0.7364914366079494,0.13368136990683435
0.9,293,Silencer,0.5062571655824509,0.048356239563252974
0.9,293,ICM,0.4649412385461015,0.037442726922722755
0.9,294,SPSID,0.838441510675989,0.17749053427726796
0.9,294,RENDOR,0.766051330974117,0.12719349622160545
0.9,294,ND,0.7579734938701217,0.12426996341291169
0.9,294,NE,0.7273795772062398,0.14009149114921965
0.9,294,Silencer,0.5208286785658358,0.05290662239681246
0.9,294,ICM,0.5095261932639809,0.04819285950364198
0.9,295,SPSID,0.8330845110412983,0.18323146104049515
0.9,295,RENDOR,0.7657950808956936,0.14652413949885645
0.9,295,ND,0.7448690289935562,0.11969186100993368
0.9,295,NE,0.7277256865372014,0.14872658280920345
0.9,295,Silencer,0.5034829569913513,0.0531062186211774
0.9,295,ICM,0.4822704749660905,0.047832858969501374
0.9,296,SPSID,0.8426399768723389,0.19846421894706584
0.9,296,RENDOR,0.7594338625814561,0.12154307379834933
0.9,296,ND,0.7491534227839582,0.12680691127291369
0.9,296,NE,0.7256198018764173,0.13678974940651314
0.9,296,Silencer,0.5315283444871889,0.0557852721617335
0.9,296,ICM,0.45011491979283164,0.04378253653009942
0.9,297,SPSID,0.8513707512872716,0.19989066849478077
0.9,297,RENDOR,0.7839806625568877,0.14040056160474304
0.9,297,ND,0.7736341663030113,0.12641723268461735
0.9,297,NE,0.7498101753300015,0.1434219704150025
0.9,297,Silencer,0.48873286262424454,0.046046054149699034
0.9,297,ICM,0.4768264953624565,0.044674368932949966
0.9,298,SPSID,0.825181987393052,0.16859579830911986
0.9,298,RENDOR,0.7607310778471211,0.12544043803888502
0.9,298,ND,0.7406662182805958,0.1119969730398068
0.9,298,NE,0.7195008315997475,0.13076562193667035
0.9,298,Silencer,0.5241678006663226,0.05620064140979602
0.9,298,ICM,0.5016940651411113,0.05143672966722429
0.9,299,SPSID,0.8370833385902272,0.2097922969554388
0.9,299,RENDOR,0.7516393623597986,0.13489067491694404
0.9,299,ND,0.7422989790060686,0.13059854351514788
0.9,299,NE,0.7210734156773192,0.13804271692761783
0.9,299,Silencer,0.522389242502618,0.0597090082930266
0.9,299,ICM,0.4857507948423563,0.05165625358457775
0.9,300,SPSID,0.8227137774444443,0.17448446874799056
0.9,300,RENDOR,0.7437770501485319,0.1259111995440917
0.9,300,ND,0.7301540311694892,0.11192285302417014
0.9,300,NE,0.6925010004203024,0.12122512923292311
0.9,300,Silencer,0.5211275345029651,0.054801186578393814
0.9,300,ICM,0.4880968859873205,0.04873977296998224
0.9,301,SPSID,0.8249084498690549,0.17895928315520454
0.9,301,RENDOR,0.7695357725297846,0.1475543147417205
0.9,301,ND,0.7524741522535409,0.12154079529432366
0.9,301,NE,0.7320809742807852,0.14741143011735852
0.9,301,Silencer,0.5141251581528922,0.05013779243634882
0.9,301,ICM,0.46774871310011557,0.043406503189980704
0.9,302,SPSID,0.8372417028936936,0.18866320322285351
0.9,302,RENDOR,0.752663425454479,0.12615717397582937
0.9,302,ND,0.7436011177435967,0.1157709787711442
0.9,302,NE,0.7152001971705033,0.13267916411524636
0.9,302,Silencer,0.5197164258516509,0.053444497719244435
0.9,302,ICM,0.46452679495516613,0.04560867595181053
0.9,303,SPSID,0.8357311101469038,0.1870980299113527
0.9,303,RENDOR,0.7796185871608917,0.1579998374984768
0.9,303,ND,0.7639605157131345,0.13233678490721798
0.9,303,NE,0.7357321432260997,0.1686384081238057
0.9,303,Silencer,0.5111153122998409,0.05465908049018772
0.9,303,ICM,0.47229157627223706,0.0472940292809744
0.9,304,SPSID,0.8391012173599245,0.18563052709874703
0.9,304,RENDOR,0.7749947843541903,0.14755529531377587
0.9,304,ND,0.7623722448703419,0.1295928510765141
0.9,304,NE,0.7329588217715152,0.14354655376608502
0.9,304,Silencer,0.5046186376169292,0.048814022288196326
0.9,304,ICM,0.4701804895376965,0.042484479754215314
0.9,305,SPSID,0.8333550076181893,0.1919978296533478
0.9,305,RENDOR,0.7625532736754008,0.1326567221067988
0.9,305,ND,0.7418826584261465,0.12560355520808308
0.9,305,NE,0.7329955578445889,0.15018390729430292
0.9,305,Silencer,0.50857014099015,0.05151265453612811
0.9,305,ICM,0.4802433528616493,0.046801290429839174
0.9,306,SPSID,0.8320633551171739,0.18432099364851573
0.9,306,RENDOR,0.7672849196277117,0.14693388915782013
0.9,306,ND,0.7537915875354189,0.1320148897461496
0.9,306,NE,0.7218222651017623,0.15556771051224857
0.9,306,Silencer,0.4888121392853158,0.05255078949513442
0.9,306,ICM,0.4733269769785,0.048964677169734
0.9,307,SPSID,0.8177017865346076,0.1844032193096916
0.9,307,RENDOR,0.7550550985124644,0.14601562071237548
0.9,307,ND,0.7342328547141439,0.12249534148713487
0.9,307,NE,0.7259191389902722,0.14853360526419634
0.9,307,Silencer,0.5076737245188427,0.06035242988515344
0.9,307,ICM,0.4847798761187927,0.05658537304657936
0.9,308,SPSID,0.8309484210526317,0.18179703247678325
0.9,308,RENDOR,0.7527435789473684,0.13138343756174348
0.9,308,ND,0.7374869473684211,0.11085792353261659
0.9,308,NE,0.7211343157894738,0.13413655748865852
0.9,308,Silencer,0.5196181052631579,0.05370548340413525
0.9,308,ICM,0.5118871578947368,0.053938621124408906
0.9,309,SPSID,0.8397227789383934,0.19126726311671965
0.9,309,RENDOR,0.7658325499524976,0.14857913094512049
0.9,309,ND,0.7488804037665561,0.12447658953763359
0.9,309,NE,0.7256290846475952,0.14776040547765412
0.9,309,Silencer,0.505106824280948,0.0532555280914778
0.9,309,ICM,0.45268532403656647,0.04398451238048353
0.9,310,SPSID,0.8244440165686666,0.1733409214111657
0.9,310,RENDOR,0.7576550103430741,0.13283226348433497
0.9,310,ND,0.7368445477929016,0.11711813748717434
0.9,310,NE,0.72707110801724,0.1370268935934148
0.9,310,Silencer,0.5146507299396201,0.056904643039608904
0.9,310,ICM,0.48988521409422814,0.05185567892437523
0.9,311,SPSID,0.8376745242683976,0.19195249692770505
0.9,311,RENDOR,0.7616209632131361,0.1219339932280839
0.9,311,ND,0.7514935682968049,0.11686736792904581
0.9,311,NE,0.7105645679373642,0.13680183713525998
0.9,311,Silencer,0.529308256853321,0.058475806299791565
0.9,311,ICM,0.49410526075268113,0.04589789476537666
0.9,312,SPSID,0.8328778642001261,0.183176003260182
0.9,312,RENDOR,0.7552885027133502,0.12572312246079675
0.9,312,ND,0.7403510183390127,0.11607151130571434
0.9,312,NE,0.7188341028296181,0.138961420908641
0.9,312,Silencer,0.47586424511073566,0.04902676441487528
0.9,312,ICM,0.45497473508825204,0.04277127302838801
0.9,313,SPSID,0.8331448778550381,0.19671353403645533
0.9,313,RENDOR,0.7696897811890346,0.1616131044247608
0.9,313,ND,0.7610789756126398,0.1370840813681656
0.9,313,NE,0.7498057853888996,0.15198326636865836
0.9,313,Silencer,0.5064492573216619,0.052394138812516984
0.9,313,ICM,0.47258888701081025,0.047060072002618525
0.9,314,SPSID,0.8286034467341181,0.19628885583278577
0.9,314,RENDOR,0.7591732563491067,0.12915351835101135
0.9,314,ND,0.7456004179003093,0.12345382224126095
0.9,314,NE,0.7211134820021476,0.13867551939800293
0.9,314,Silencer,0.5064223254257144,0.05330567917055201
0.9,314,ICM,0.47574964046955126,0.046894439671535185
0.9,315,SPSID,0.8460777391337653,0.2003261850620829
0.9,315,RENDOR,0.784942601568205,0.1547216011129919
0.9,315,ND,0.7619023581359061,0.11852138656247947
0.9,315,NE,0.7385858844903918,0.15615549181034635
0.9,315,Silencer,0.4951061248585543,0.050569127516127424
0.9,315,ICM,0.5052111131557189,0.05162315009555879
0.9,316,SPSID,0.8290907231617838,0.19123521179768277
0.9,316,RENDOR,0.7536130740316269,0.13535214652742
0.9,316,ND,0.7438574521032971,0.1334222671533191
0.9,316,NE,0.7061782302541602,0.12909622018598635
0.9,316,Silencer,0.4827924035917399,0.051995534376353666
0.9,316,ICM,0.48892192113574734,0.05158625492606721
0.9,317,SPSID,0.8431254353094884,0.20098001300010326
0.9,317,RENDOR,0.7798169936524806,0.13752729840891031
0.9,317,ND,0.7592945196159819,0.12271193391017113
0.9,317,NE,0.7513840903377619,0.1506772885759424
0.9,317,Silencer,0.490398893645033,0.047186039812590785
0.9,317,ICM,0.4878289159726286,0.045989558469554326
0.9,318,SPSID,0.853638784528028,0.204245037056274
0.9,318,RENDOR,0.7656034311004852,0.12885974986664692
0.9,318,ND,0.7601817435497873,0.12293606006623797
0.9,318,NE,0.7448074542116723,0.12942449660745553
0.9,318,Silencer,0.5131210064181929,0.04783711079309552
0.9,318,ICM,0.4689185487199192,0.04377786939800679
0.9,319,SPSID,0.8171041708356531,0.1661748670491756
0.9,319,RENDOR,0.7420724315025896,0.10938116818920458
0.9,319,ND,0.743016190967427,0.11549843693138444
0.9,319,NE,0.6781244173050306,0.11225725466652363
0.9,319,Silencer,0.5129094935333655,0.05274697097564618
0.9,319,ICM,0.47592433721646216,0.04412164031730098
0.9,320,SPSID,0.8369487355505899,0.16670839366190326
0.9,320,RENDOR,0.7638790203288253,0.12263276484289944
0.9,320,ND,0.7520224885080944,0.1107681076790114
0.9,320,NE,0.7217896023737127,0.12029412020964755
0.9,320,Silencer,0.5105444125308396,0.05131341923211513
0.9,320,ICM,0.48414918009812047,0.04670413478820908
0.9,321,SPSID,0.8351493935349681,0.17328811056869603
0.9,321,RENDOR,0.7516316697069244,0.12517214562588494
0.9,321,ND,0.7423851636288913,0.10917106862008176
0.9,321,NE,0.716093140457746,0.12885113017613187
0.9,321,Silencer,0.49841479216487716,0.05002797796051797
0.9,321,ICM,0.4606678939939748,0.04386005258845349
0.9,322,SPSID,0.8263396672355598,0.18573602537015368
0.9,322,RENDOR,0.7564410451741717,0.14124724648797807
0.9,322,ND,0.7477962787796101,0.12449409526480165
0.9,322,NE,0.7122816671865319,0.13805947328290466
0.9,322,Silencer,0.5128038992425183,0.05259369601687486
0.9,322,ICM,0.471948412466959,0.045620958008286805
0.9,323,SPSID,0.8151662369560806,0.17072633438254461
0.9,323,RENDOR,0.7449269492003663,0.125698180917473
0.9,323,ND,0.7338778692176033,0.1123109225277123
0.9,323,NE,0.7183908045977012,0.12623622905126156
0.9,323,Silencer,0.49347450316482044,0.050195539003070014
0.9,323,ICM,0.4739432879044757,0.048068884591388764
0.9,324,SPSID,0.8466320053548251,0.20454796289246974
0.9,324,RENDOR,0.7714066194083057,0.14513163087217387
0.9,324,ND,0.7635789002447964,0.13352088582843855
0.9,324,NE,0.7344016002310467,0.15901496450693292
0.9,324,Silencer,0.5144389035559467,0.05044806336004365
0.9,324,ICM,0.4742725344395252,0.046280316981812855
0.9,325,SPSID,0.8436354267389415,0.20350424489277882
0.9,325,RENDOR,0.7604809058006713,0.12200331840145168
0.9,325,ND,0.7445938858803456,0.12227347208171388
0.9,325,NE,0.7232071314539212,0.1396845281292597
0.9,325,Silencer,0.5129891474463324,0.054251041929044036
0.9,325,ICM,0.46590779296532714,0.04331455767074788
0.9,326,SPSID,0.8263975677292373,0.18063774638319974
0.9,326,RENDOR,0.7470723263129004,0.12333135869530688
0.9,326,ND,0.7321169486246587,0.11519187191142131
0.9,326,NE,0.7070785678059053,0.1264301649160636
0.9,326,Silencer,0.5096306818831108,0.0527243977102104
0.9,326,ICM,0.4555817210688411,0.04460091528314446
0.9,327,SPSID,0.8217159422916537,0.17632406803366227
0.9,327,RENDOR,0.7492363419705861,0.13470776222454423
0.9,327,ND,0.7434989818951593,0.11675209274439077
0.9,327,NE,0.7195585382229186,0.12837087759684132
0.9,327,Silencer,0.49989836948662403,0.05142384355996326
0.9,327,ICM,0.4654056084375346,0.045354150248178106
0.9,328,SPSID,0.8410269119115262,0.1857665277118975
0.9,328,RENDOR,0.7591291344762856,0.12849625666618378
0.9,328,ND,0.7468994473043352,0.11355492921224762
0.9,328,NE,0.7079553981065367,0.13718104206687984
0.9,328,Silencer,0.5056886283243461,0.05180397784733444
0.9,328,ICM,0.48146268130481895,0.04479546685467696
0.9,329,SPSID,0.8451595281217438,0.19240141917922501
0.9,329,RENDOR,0.7845481412364264,0.15504936011015258
0.9,329,ND,0.7703713079619068,0.1300905494594458
0.9,329,NE,0.7414255361349318,0.15574709780408127
0.9,329,Silencer,0.5283008802287377,0.05178236944502954
0.9,329,ICM,0.4639240317248031,0.043259782394310234
0.9,330,SPSID,0.8350071609287321,0.18392086834477117
0.9,330,RENDOR,0.7724922961849743,0.1466605187532914
0.9,330,ND,0.7562595651394615,0.12499012380161453
0.9,330,NE,0.7278226640378332,0.14457361348594938
0.9,330,Silencer,0.4919874722524783,0.04942190898265229
0.9,330,ICM,0.4644004467178646,0.045076039456532505
0.9,331,SPSID,0.8433278552581983,0.19361633321079624
0.9,331,RENDOR,0.7663713531850735,0.1399544753698355
0.9,331,ND,0.7567033044352305,0.12213296317237482
0.9,331,NE,0.7462236964442769,0.14328955434640991
0.9,331,Silencer,0.5279661263977887,0.05841824713380708
0.9,331,ICM,0.4945808267370273,0.05155113222631439
0.9,332,SPSID,0.8311498676391512,0.17853313476191726
0.9,332,RENDOR,0.7620723262419171,0.13140266258644837
0.9,332,ND,0.7569769505990707,0.12318985628394144
0.9,332,NE,0.7161329433743744,0.14243652682600708
0.9,332,Silencer,0.5208155961753229,0.0570681826103902
0.9,332,ICM,0.4946133615519309,0.04808907581821238
0.9,333,SPSID,0.8333476373100023,0.21098229798569368
0.9,333,RENDOR,0.75643760687114,0.13016199777035775
0.9,333,ND,0.7425328133224787,0.12330614734180761
0.9,333,NE,0.7157583232796811,0.13923834822696285
0.9,333,Silencer,0.497604696935516,0.05374297139613085
0.9,333,ICM,0.4696297967364047,0.04658091007739344
0.9,334,SPSID,0.8408303909379747,0.191707757167968
0.9,334,RENDOR,0.7668887967951374,0.12199525132013832
0.9,334,ND,0.7604932172952066,0.1186280861767802
0.9,334,NE,0.726726785467606,0.1262492660901291
0.9,334,Silencer,0.5246208592347008,0.052998863932427004
0.9,334,ICM,0.48081392457521754,0.047079675867680304
0.9,335,SPSID,0.8418131477891364,0.1855201345342482
0.9,335,RENDOR,0.7687566341479872,0.13558419091256724
0.9,335,ND,0.7533343757650627,0.12312784448191609
0.9,335,NE,0.7178760172360248,0.14403602999249984
0.9,335,Silencer,0.4875200159868368,0.04678349519441561
0.9,335,ICM,0.4852113108600624,0.04656304115677837
0.9,336,SPSID,0.839374024219748,0.19256836231694788
0.9,336,RENDOR,0.7665249390707324,0.12916324690370964
0.9,336,ND,0.7549672111933288,0.1280742638594994
0.9,336,NE,0.7465760136728492,0.1434441708090792
0.9,336,Silencer,0.5049116835904439,0.052340740411767644
0.9,336,ICM,0.4850344206382663,0.0477585841906273
0.9,337,SPSID,0.8355206254367663,0.18638871891458214
0.9,337,RENDOR,0.7761042584767269,0.14720388062390852
0.9,337,ND,0.7651330873599728,0.12929015930204946
0.9,337,NE,0.7345186531196755,0.14673185191746324
0.9,337,Silencer,0.5281340420587601,0.05981983755603422
0.9,337,ICM,0.49110947240727554,0.04872795706064863
0.9,338,SPSID,0.8537220686461156,0.2102063613627706
0.9,338,RENDOR,0.788734743205635,0.14684138398326083
0.9,338,ND,0.7701071462413156,0.13451354130394885
0.9,338,NE,0.7492462171050076,0.1628009690411218
0.9,338,Silencer,0.5191646263617968,0.04992659480653707
0.9,338,ICM,0.48286543352585765,0.04701031999866966
0.9,339,SPSID,0.8399687845376219,0.18569978654558914
0.9,339,RENDOR,0.7727659320845086,0.13472517938880355
0.9,339,ND,0.7548225063978704,0.12047505395419866
0.9,339,NE,0.7220903016965365,0.1358611949105422
0.9,339,Silencer,0.5073161239948449,0.05388998847276184
0.9,339,ICM,0.45495433068138014,0.04617833419805649
0.9,340,SPSID,0.8236540846749664,0.18304718816294202
0.9,340,RENDOR,0.7457727260511483,0.12506782210558287
0.9,340,ND,0.7335639606521277,0.12066083344677744
0.9,340,NE,0.7060999137565263,0.1318447577907227
0.9,340,Silencer,0.5254522081668254,0.05656615052324894
0.9,340,ICM,0.4786227756065342,0.048280717553213726
0.9,341,SPSID,0.8277772929309946,0.19645698839229953
0.9,341,RENDOR,0.7494021029211153,0.13316114190929856
0.9,341,ND,0.7345657913573574,0.12100572957842425
0.9,341,NE,0.7102659905450153,0.145223508695775
0.9,341,Silencer,0.4978096849708589,0.05535285374511906
0.9,341,ICM,0.4837642923775944,0.04868917429225662
0.9,342,SPSID,0.8311370674651924,0.19800910071939865
0.9,342,RENDOR,0.7652226978398854,0.1421274450840149
0.9,342,ND,0.7542435679642711,0.13713173379464133
0.9,342,NE,0.7295753672706797,0.1509396319025724
0.9,342,Silencer,0.5018835419226044,0.053994442530187606
0.9,342,ICM,0.48635931741400484,0.051595262260077074
0.9,343,SPSID,0.8385843296802119,0.19559054453187777
0.9,343,RENDOR,0.761709617478642,0.12229251591055933
0.9,343,ND,0.749882713675098,0.12000100444286758
0.9,343,NE,0.7264710630529115,0.13570322461968998
0.9,343,Silencer,0.5093308991229257,0.05381397692823795
0.9,343,ICM,0.4797708447324084,0.04506269742711169
0.9,344,SPSID,0.8397250667818095,0.19864163030249765
0.9,344,RENDOR,0.7810535414498339,0.14769841735066322
0.9,344,ND,0.7638302388678188,0.12607656058937503
0.9,344,NE,0.7233754861619068,0.14819833736182486
0.9,344,Silencer,0.5052412442522533,0.053545395538831295
0.9,344,ICM,0.45926833237201903,0.04645647104913371
0.9,345,SPSID,0.8367449366503891,0.18935174899149979
0.9,345,RENDOR,0.7675443510615272,0.13303544641104453
0.9,345,ND,0.7583872631146504,0.12086232091234814
0.9,345,NE,0.7325741339293184,0.13079224603835385
0.9,345,Silencer,0.5043119800447251,0.05011048984678282
0.9,345,ICM,0.4917283280031468,0.04895536161089876
0.9,346,SPSID,0.8223618549172347,0.17500549142657532
0.9,346,RENDOR,0.7505943687114572,0.126723377627637
0.9,346,ND,0.7334202572216812,0.1145513107029794
0.9,346,NE,0.7027856215514443,0.1291826176592181
0.9,346,Silencer,0.49667883803959756,0.052309210354430674
0.9,346,ICM,0.4951561992859461,0.05091491292416432
0.9,347,SPSID,0.8386332110170845,0.18841010135384667
0.9,347,RENDOR,0.7689047074426943,0.13394091928533372
0.9,347,ND,0.7582594110392316,0.1258251243191656
0.9,347,NE,0.717912272115192,0.15254006106264797
0.9,347,Silencer,0.5186384350282629,0.05210446707844382
0.9,347,ICM,0.4716318441520238,0.04566895779180161
0.9,348,SPSID,0.8374966129250778,0.1927359437032456
0.9,348,RENDOR,0.7658845129038869,0.1307234965958702
0.9,348,ND,0.762350773295259,0.127451192795016
0.9,348,NE,0.7302433656755565,0.14433688229971622
0.9,348,Silencer,0.5183329772562262,0.05229162322716953
0.9,348,ICM,0.47635126919776705,0.045616783332700056
0.9,349,SPSID,0.8358082248629848,0.19753140286079954
0.9,349,RENDOR,0.7519271876317454,0.13998561997300518
0.9,349,ND,0.7428472560734611,0.1328824109819334
0.9,349,NE,0.7247954653246206,0.14374655734592665
0.9,349,Silencer,0.49441811366989885,0.051537230309509074
0.9,349,ICM,0.49314800603393755,0.05009593319647423
0.9,350,SPSID,0.8302569345501342,0.18592577997030751
0.9,350,RENDOR,0.7638953375123864,0.1353113515406834
0.9,350,ND,0.746620570537407,0.1277854170806276
0.9,350,NE,0.723179274999229,0.13298215852889392
0.9,350,Silencer,0.49875034129117046,0.05090062895350346
0.9,350,ICM,0.49177444291655475,0.04890409833253659
0.9,351,SPSID,0.8367341853069761,0.1951291240364034
0.9,351,RENDOR,0.7655576924118728,0.1403944829974477
0.9,351,ND,0.7495756564512895,0.12013300972068075
0.9,351,NE,0.73174065907872,0.14574359979596332
0.9,351,Silencer,0.5237086315150793,0.05410074291822643
0.9,351,ICM,0.48168513091104115,0.04570843562903136
0.9,352,SPSID,0.8517148025003805,0.19000197360165505
0.9,352,RENDOR,0.7831281044304054,0.14021055103580735
0.9,352,ND,0.7707884859337848,0.13439917309457575
0.9,352,NE,0.7477750738040768,0.15180003522017066
0.9,352,Silencer,0.51059141396817,0.04932933753192299
0.9,352,ICM,0.4865140437071389,0.04550330465567557
0.9,353,SPSID,0.8379474407762347,0.19140900641838743
0.9,353,RENDOR,0.774886732681158,0.15365986045122942
0.9,353,ND,0.7596630870076309,0.13428898019855798
0.9,353,NE,0.7300041840170548,0.16083051781381585
0.9,353,Silencer,0.5151760275746647,0.0587140874623178
0.9,353,ICM,0.4591779402681755,0.048083198176047295
0.9,354,SPSID,0.846714486454619,0.19318464781516542
0.9,354,RENDOR,0.7795242941561982,0.1418419036362191
0.9,354,ND,0.7576161741043587,0.12762186310821255
0.9,354,NE,0.7472026788943726,0.14312490808930362
0.9,354,Silencer,0.4956809850849901,0.05053111772671395
0.9,354,ICM,0.4585967637437861,0.04259265363408501
0.9,355,SPSID,0.8267242832154151,0.1882132058664786
0.9,355,RENDOR,0.7595088081646927,0.1399056757765173
0.9,355,ND,0.748709923794542,0.13101305372702704
0.9,355,NE,0.7276880885231151,0.13878822755743916
0.9,355,Silencer,0.49940054828106906,0.053318356428421164
0.9,355,ICM,0.4416892937543332,0.04184674813760633
0.9,356,SPSID,0.8412688200280112,0.18743121808059038
0.9,356,RENDOR,0.7775897233893557,0.1412676957729412
0.9,356,ND,0.7651168592436975,0.12747415429392026
0.9,356,NE,0.7269087009803921,0.14384007662803364
0.9,356,Silencer,0.5233173581932773,0.05239304394274958
0.9,356,ICM,0.49531206232492997,0.04644964952975325
0.9,357,SPSID,0.8449006190941675,0.19842540728599622
0.9,357,RENDOR,0.7758023786249593,0.1395939707272321
0.9,357,ND,0.7609774449807212,0.13058396891408464
0.9,357,NE,0.721131849408059,0.14015930692186349
0.9,357,Silencer,0.5179139343705875,0.05224444539868021
0.9,357,ICM,0.4751462881503204,0.047059378293420634
0.9,358,SPSID,0.8166376850002828,0.17998829238392436
0.9,358,RENDOR,0.7396051519174007,0.1290848221545526
0.9,358,ND,0.728328164677858,0.1180021718681691
0.9,358,NE,0.722046446607479,0.1328831336867243
0.9,358,Silencer,0.5180798328672245,0.06110913662705836
0.9,358,ICM,0.4816690960122312,0.05163027231582255
0.9,359,SPSID,0.8380744227113315,0.1903129364155217
0.9,359,RENDOR,0.7797939843480246,0.163851128396348
0.9,359,ND,0.7647791109004662,0.13638413623412343
0.9,359,NE,0.7562411424258897,0.1730268842151716
0.9,359,Silencer,0.5217131452674847,0.054544682908460984
0.9,359,ICM,0.4638103699241447,0.04488017504226637
0.9,360,SPSID,0.8449152536708258,0.19074050682525312
0.9,360,RENDOR,0.7676025960755848,0.12755818034593583
0.9,360,ND,0.7545508080261862,0.12434389843807835
0.9,360,NE,0.7261343682342805,0.11819086880287957
0.9,360,Silencer,0.5099356996933486,0.0513191364031676
0.9,360,ICM,0.48556445972613715,0.045194954567351425
0.9,361,SPSID,0.8408428885059696,0.20137471613573285
0.9,361,RENDOR,0.7561127310709154,0.12050052362944455
0.9,361,ND,0.7469617389453663,0.12477460932056837
0.9,361,NE,0.7033734880465098,0.12412491739023845
0.9,361,Silencer,0.5069922688740427,0.049089370776732644
0.9,361,ICM,0.5111864646044719,0.0491625306504541
0.9,362,SPSID,0.839104672396003,0.18494139762560052
0.9,362,RENDOR,0.7690980707613772,0.1308678477095861
0.9,362,ND,0.7529899337800043,0.1168530261411743
0.9,362,NE,0.7282090902302596,0.1471035980796514
0.9,362,Silencer,0.48761196474150104,0.05087550922516886
0.9,362,ICM,0.48348106400021723,0.04690268852250342
0.9,363,SPSID,0.8300222966128914,0.18472753944832637
0.9,363,RENDOR,0.7570701527145928,0.12633653736522035
0.9,363,ND,0.7478023233652974,0.12524360673135643
0.9,363,NE,0.7212146933531918,0.14049679328066622
0.9,363,Silencer,0.5361453065056345,0.05204392591324526
0.9,363,ICM,0.482978869834368,0.04757549212527197
0.9,364,SPSID,0.8365395789473684,0.18268071580385412
0.9,364,RENDOR,0.7717381052631579,0.13345229613952367
0.9,364,ND,0.7596903157894738,0.12901171827272576
0.9,364,NE,0.7101031578947369,0.13016042563880384
0.9,364,Silencer,0.5304717894736842,0.054611757015689336
0.9,364,ICM,0.4801772631578948,0.046303977840827085
0.9,365,SPSID,0.8374809365675439,0.20398082816954105
0.9,365,RENDOR,0.7539780541826756,0.13101464301610372
0.9,365,ND,0.738462250783291,0.11548419905882194
0.9,365,NE,0.7237045993532966,0.14232193667350967
0.9,365,Silencer,0.5017712649185319,0.05535004678104839
