Trial,Method,AUROC,AUPR
96,ICM,0.4639563475618179,0.04270336817803958
97,SPSID,0.8979406155208474,0.3906592319450528
97,RENDOR,0.8490588584959701,0.2672332288151525
97,ND,0.8428109605526258,0.25299711448890594
97,NE,0.7900495943243846,0.23945890524408242
97,Silencer,0.5249840874737548,0.05053894436553068
97,ICM,0.49738964074643677,0.04552465029647121
98,SPSID,0.9112820598080513,0.43767276562998064
98,RENDOR,0.8607686762197002,0.2823098144087305
98,ND,0.8523601783637146,0.26973445038050725
98,NE,0.8003276464759224,0.2593067833474586
98,Silencer,0.5232415267520533,0.058384795415728254
98,ICM,0.48071038210866357,0.050162143747921065
99,SPSID,0.9118452393658654,0.45703946711950877
99,RENDOR,0.846059428766597,0.25822230048591766
99,ND,0.8397655349442855,0.23632532406076875
99,NE,0.7961658946334799,0.24074493959951157
99,Silencer,0.5250526103260329,0.05013804775863145
99,ICM,0.4798675447210007,0.04503702174943927
100,SPSID,0.9113523006673692,0.44428774177016145
100,RENDOR,0.853373003574454,0.26080747589310604
100,ND,0.8474320750428728,0.2534301981262964
100,NE,0.7976664807124114,0.2398364274468478
100,Silencer,0.5325308374139962,0.059381271897739375
100,ICM,0.43943304613731693,0.043005959531644336
101,SPSID,0.9113695694664365,0.45376091876141333
101,RENDOR,0.8482956150575566,0.2885769335888029
101,ND,0.839253990825434,0.25069594728785805
101,NE,0.791521953991063,0.26166897828990365
101,Silencer,0.4959043246438466,0.05338483095452811
101,ICM,0.4554253306333489,0.048965394810626624
102,SPSID,0.906574146174228,0.4478744517028025
102,RENDOR,0.8518369888849615,0.27013487121437635
102,ND,0.8490576755953726,0.2678756498768757
102,NE,0.7965129412640156,0.23297132187889869
102,Silencer,0.5385396485390639,0.05398078079588348
102,ICM,0.4520517243059413,0.04440046971297106
103,SPSID,0.9143253350032584,0.46424884575796854
103,RENDOR,0.8654318724883241,0.29199089511941634
103,ND,0.856313682863582,0.26596847046266314
103,NE,0.8200498771315303,0.25243757885466667
103,Silencer,0.48108203167426955,0.04817089362308692
103,ICM,0.5004921527098947,0.05064917916098793
104,SPSID,0.9158426572319167,0.47060420420398685
104,RENDOR,0.8586808002226457,0.2766627021896018
104,ND,0.8489703635135563,0.26907255174072214
104,NE,0.8205115735691931,0.26017423747197993
104,Silencer,0.5108360207560303,0.05035420419817033
104,ICM,0.4693873035646939,0.04307984097239724
105,SPSID,0.9101062151599599,0.41082434018978786
105,RENDOR,0.8519855801891063,0.2544883036382959
105,ND,0.8479618658925949,0.23785350761867446
105,NE,0.8119123386581525,0.2357567092842484
105,Silencer,0.555272133504529,0.058052478167688215
105,ICM,0.4697766634237911,0.047026251282490064
106,SPSID,0.9194733912370665,0.49068707124337646
106,RENDOR,0.8725517195835034,0.29505773717556183
106,ND,0.8617785480789969,0.2616640200221026
106,NE,0.826073704899851,0.250706123336532
106,Silencer,0.5234019977092359,0.04724432401860401
106,ICM,0.44882734753550835,0.03870442428864057
107,SPSID,0.9039368421052631,0.4406132318823087
107,RENDOR,0.8405292631578948,0.24748200650277893
107,ND,0.8410495789473684,0.2540689083310405
107,NE,0.7873010526315789,0.22680032019616134
107,Silencer,0.5091397894736842,0.05135736286671088
107,ICM,0.4234433684210527,0.040691183145516625
108,SPSID,0.914166184390951,0.4600820848721442
108,RENDOR,0.8591507776370055,0.2741092456749912
108,ND,0.8498264328802548,0.259196245285907
108,NE,0.8211693491624044,0.2561348563411158
108,Silencer,0.553713314459408,0.06301599547492855
108,ICM,0.4793348244777085,0.048394588143567105
109,SPSID,0.9078389473684211,0.40419532965346605
109,RENDOR,0.8483869473684209,0.2594078756421346
109,ND,0.8380534736842105,0.22645182865917937
109,NE,0.8009347368421054,0.245456822709256
109,Silencer,0.5335494736842106,0.05954351119351123
109,ICM,0.4526248421052632,0.04479480281727289
110,SPSID,0.9060814512800809,0.45038217560714
110,RENDOR,0.8600245129431187,0.2608817633340151
110,ND,0.8474352799598686,0.23548051194746117
110,NE,0.8114188867067983,0.24166980257036266
110,Silencer,0.5286750736455621,0.053619917531922336
110,ICM,0.424608024164283,0.03984550299994204
111,SPSID,0.9210651336021767,0.46215109419046757
111,RENDOR,0.8629818745253443,0.2729464545814313
111,ND,0.856977823680662,0.26809739996918996
111,NE,0.8172046790692805,0.22758485932779512
111,Silencer,0.5318544103869103,0.05429044064292641
111,ICM,0.43091843031003985,0.04069812206485984
112,SPSID,0.9100014222239659,0.435076081362558
112,RENDOR,0.859182662599433,0.26511270155198063
112,ND,0.8410577872483727,0.24434303937987653
112,NE,0.8029476000379259,0.2571109392776838
112,Silencer,0.5195608924373649,0.0552983832117745
112,ICM,0.4552751431215037,0.04564859383277106
113,SPSID,0.9030360906044804,0.41744087794851137
113,RENDOR,0.8496271314713593,0.2645072833386587
113,ND,0.8454748112116025,0.24618573785889133
113,NE,0.8053110115012481,0.2334497555195744
113,Silencer,0.48808459882520033,0.049118496621023605
113,ICM,0.46826236203254107,0.04593407585219219
114,SPSID,0.9235863009141403,0.4217715224915794
114,RENDOR,0.8717735694862301,0.26061936889054255
114,ND,0.8646935478621847,0.23929639953936488
114,NE,0.807215126706781,0.21929986555657988
114,Silencer,0.5362424243520019,0.05197639829708021
114,ICM,0.46492239932885904,0.04417352257428814
115,SPSID,0.9153438482830267,0.43032975006277163
115,RENDOR,0.868413258335824,0.26623262604675646
115,ND,0.8638585516017021,0.25701828920894654
115,NE,0.8054040544194453,0.24189214395384637
115,Silencer,0.5096590868661857,0.04706433490644395
115,ICM,0.4750032019809589,0.04476461105502447
116,SPSID,0.9028407212824978,0.44889655503590714
116,RENDOR,0.8481013466426879,0.2571778943564766
116,ND,0.8470197034074378,0.2520829535100699
116,NE,0.7983549686403011,0.24251702121391752
116,Silencer,0.4908151386510881,0.0497775123602599
116,ICM,0.46436103815142205,0.04563704049671945
117,SPSID,0.911346611867963,0.46002984246444234
117,RENDOR,0.8621831897509981,0.2790208069030329
117,ND,0.8527265962471445,0.26417108741268863
117,NE,0.8098479948389218,0.2567624052061603
117,Silencer,0.5389511652274876,0.05982072853693211
117,ICM,0.4123870909287676,0.04159637090630355
118,SPSID,0.9064577376635684,0.4275365653845714
118,RENDOR,0.8467902694096866,0.2715089577148299
118,ND,0.8390230663815347,0.24406877976582456
118,NE,0.7948387981867102,0.24261082892650784
118,Silencer,0.5093026361914175,0.05172890648801716
118,ICM,0.47772475112285157,0.04558923611875617
119,SPSID,0.9202683894869039,0.4597836107550342
119,RENDOR,0.8612939272600061,0.2769287724291927
119,ND,0.8461158524461849,0.25425276685313475
119,NE,0.8232498517196742,0.26183031919953664
119,Silencer,0.553606798327851,0.05900718574172319
119,ICM,0.49581669112138516,0.048988390846022675
120,SPSID,0.9052502966958579,0.4437584515062321
120,RENDOR,0.8493458314459744,0.27547957840873
120,ND,0.8474485168649398,0.2666335382923119
120,NE,0.8029966838504917,0.2485665352734287
120,Silencer,0.52468392095751,0.056017822995504535
120,ICM,0.46042671556622083,0.046619975694798865
121,SPSID,0.9106258114248621,0.46556499793222283
121,RENDOR,0.8525600454397922,0.27407344450655585
121,ND,0.843482635507952,0.2564396670681509
121,NE,0.793596640701071,0.2623811142023598
121,Silencer,0.5138587309315158,0.05322449699995978
121,ICM,0.4919275397598182,0.04953144317499628
122,SPSID,0.9050657246384025,0.471770150841865
122,RENDOR,0.853473791439787,0.30175590309179284
122,ND,0.8409518500452928,0.2528136870950732
122,NE,0.8162916305815756,0.2778379301102294
122,Silencer,0.5221346778555336,0.05390139023654243
122,ICM,0.4202088123940259,0.04257938704654798
123,SPSID,0.9128570554536805,0.4694363239697941
123,RENDOR,0.861767792882847,0.26480974579118777
123,ND,0.8520324628769183,0.26205387143009756
123,NE,0.8208320120227771,0.2576856806952778
123,Silencer,0.517468228225951,0.05177894085964127
123,ICM,0.46185491320713096,0.043706022192256146
124,SPSID,0.9106599211721623,0.46571878179446696
124,RENDOR,0.8492126696977081,0.2555431518045966
124,ND,0.8407396851077978,0.25419830604632926
124,NE,0.7977572168867295,0.2347136184186623
124,Silencer,0.5589713819461618,0.06195430680074847
124,ICM,0.43782293136804634,0.04441214421441554
125,SPSID,0.9136378219020928,0.4855464254026644
125,RENDOR,0.8580635642403637,0.28265200767503773
125,ND,0.8439688555091449,0.24804333090881223
125,NE,0.8150291742310007,0.2512789327076093
125,Silencer,0.518371233573346,0.05355027457137165
125,ICM,0.4644148838673031,0.04567602757262561
126,SPSID,0.9103184467997655,0.43584674540513035
126,RENDOR,0.8589936973061196,0.266038562158092
126,ND,0.8476560252379982,0.24756042101959663
126,NE,0.8044722295606881,0.24883275648759998
126,Silencer,0.5180383960911378,0.05599886892475109
126,ICM,0.4676743841205359,0.047440825539558126
127,SPSID,0.9080084261600387,0.47303253942144163
127,RENDOR,0.8486710729978495,0.2615097536489596
127,ND,0.8394832738705936,0.24067313249485833
127,NE,0.8174266575654432,0.252475825305072
127,Silencer,0.5327126564967146,0.052971094192269245
127,ICM,0.4792882846159867,0.04509047974302334
128,SPSID,0.9089723458941337,0.46934381833993
128,RENDOR,0.8573769577284075,0.29608077100219254
128,ND,0.8491892824239858,0.26858480052244527
128,NE,0.8160487993364787,0.259908995742665
128,Silencer,0.5039669355043804,0.052039810642854484
128,ICM,0.4244428200969522,0.04172247301325034
129,SPSID,0.8958124848464345,0.37207983591689997
129,RENDOR,0.8475807861246906,0.2259190564689894
129,ND,0.8385381531539151,0.21687122060538733
129,NE,0.8019830731148965,0.219942353207493
129,Silencer,0.5289622274472656,0.050183768880556735
129,ICM,0.49208732964573076,0.04550542770659899
130,SPSID,0.899014806220475,0.4080438675360962
130,RENDOR,0.8525988696299243,0.2949358849168234
130,ND,0.8400829195326507,0.25726120415713355
130,NE,0.8161399464261296,0.26014853096344726
130,Silencer,0.493115975768436,0.04717735532839775
130,ICM,0.461063306261163,0.04532367501153654
131,SPSID,0.9146901431413363,0.4563612603688119
131,RENDOR,0.8574926881323777,0.26825733266596397
131,ND,0.8479166529431915,0.24982028988323476
131,NE,0.8120310688501264,0.2547934834136067
131,Silencer,0.5324266507693929,0.05739322034897516
131,ICM,0.46934532435708265,0.047073005994711314
132,SPSID,0.9177650168626378,0.5079343439621273
132,RENDOR,0.8629277185306717,0.27160475639364534
132,ND,0.852976141646158,0.2617558119799847
132,NE,0.8206280193236714,0.2586904570116551
132,Silencer,0.5225512715340443,0.05156508006932145
132,ICM,0.42590146750524105,0.03847233247929567
133,SPSID,0.9121961231126101,0.4529294143591937
133,RENDOR,0.8622361034026385,0.25062655858914645
133,ND,0.8569201479315204,0.2510849641731866
133,NE,0.7985998448818113,0.2336839326258202
133,Silencer,0.4774862937426177,0.04554921759532981
133,ICM,0.4805355135265907,0.045087763048335464
134,SPSID,0.9078155916151048,0.425975239023816
134,RENDOR,0.8502477214786017,0.2420819682116141
134,ND,0.8382192387956827,0.23211792602070877
134,NE,0.7880211593960995,0.22260553413708037
134,Silencer,0.5325436460299185,0.051652531922043124
134,ICM,0.45795841208110377,0.04205220920430996
135,SPSID,0.9176521255444401,0.4403479517904778
135,RENDOR,0.864894249022604,0.26517019634149364
135,ND,0.8514939864055805,0.23937562925343628
135,NE,0.8044863132324018,0.2312301526745931
135,Silencer,0.5291972764718239,0.054608631617634996
135,ICM,0.47411091537750183,0.046357099417465804
136,SPSID,0.9004331273674951,0.41847818272371584
136,RENDOR,0.8473111427609226,0.26580305206011723
136,ND,0.8397740775335658,0.23861363386288373
136,NE,0.8012747370054982,0.2486725946774867
136,Silencer,0.5313380789895783,0.054587217523852004
136,ICM,0.47574250730048595,0.04383277335375663
137,SPSID,0.9142814856815894,0.467689394103427
137,RENDOR,0.8557400315735775,0.24828253058572483
137,ND,0.8520061802865061,0.2545807498945111
137,NE,0.8114008706862083,0.2263287823942656
137,Silencer,0.5129622719877566,0.051582554971838404
137,ICM,0.4551808586910064,0.04307655323321902
138,SPSID,0.9052442064976812,0.425627864391961
138,RENDOR,0.8480975969645869,0.2663506612368487
138,ND,0.8425171515993887,0.24570436666517828
138,NE,0.7896932309232714,0.24122449347006936
138,Silencer,0.5395312252977446,0.05845466093767956
138,ICM,0.4422008392179595,0.04440934141461285
139,SPSID,0.9136500893328727,0.45703210987690357
139,RENDOR,0.8524469649233354,0.2571235071393003
139,ND,0.8431028255201124,0.230133330986393
139,NE,0.7965126344716794,0.23655414438333833
139,Silencer,0.5537537383148823,0.057640230221579485
139,ICM,0.4762879005588468,0.04409796974903402
140,SPSID,0.9028201753935924,0.4118611093755922
140,RENDOR,0.8485678299147317,0.25444084226413366
140,ND,0.8407047467088048,0.24228128938513624
140,NE,0.8020229434519839,0.22063571675059085
140,Silencer,0.5254982111768951,0.05411980241839692
140,ICM,0.45960355165183964,0.0437714665768626
141,SPSID,0.9100285585266986,0.4330055111953037
141,RENDOR,0.8567411970458493,0.2498470664662422
141,ND,0.8505342194860727,0.2509569210433247
141,NE,0.7897094536056847,0.23319521531262843
141,Silencer,0.5308529167583351,0.054220848806587056
141,ICM,0.43240784459084775,0.043080300866845
142,SPSID,0.9177473945455575,0.448599297299561
142,RENDOR,0.8537555822109739,0.28493077875437084
142,ND,0.8451487490691033,0.2580059889627165
142,NE,0.8024850401395098,0.26577414490867146
142,Silencer,0.49090764235641793,0.048382862595567115
142,ICM,0.46126835272050104,0.044916503292020266
143,SPSID,0.9135619211579232,0.42078857945140413
143,RENDOR,0.8535808373051929,0.2547954026056535
143,ND,0.8511716852905701,0.2426919103564251
143,NE,0.8058590109405469,0.2271338345247547
143,Silencer,0.5114903904909165,0.05283947067672093
143,ICM,0.4353159155999766,0.04167307834870512
144,SPSID,0.9073553108409891,0.4089172542120538
144,RENDOR,0.8504374440031559,0.2637883432982757
144,ND,0.844851131972025,0.2467135145766494
144,NE,0.8008622678220404,0.22402110506583942
144,Silencer,0.5417159773204424,0.05664939961024452
144,ICM,0.4320139808240061,0.04289709112280363
145,SPSID,0.9027025116148291,0.42595113195396583
145,RENDOR,0.849327631359548,0.2583798154052696
145,ND,0.8401429457691288,0.24551255416724002
145,NE,0.7919789020430983,0.22507941337230947
145,Silencer,0.5190298062178977,0.05599371656999588
145,ICM,0.4563577498128223,0.04578881048458143
146,SPSID,0.9193867283551517,0.4731494614614439
146,RENDOR,0.8588542836395794,0.2656545000882781
146,ND,0.8481159253509934,0.25140735707589157
146,NE,0.8136764188176279,0.2507099045564636
146,Silencer,0.5340334332945821,0.05725174650494706
146,ICM,0.4559190897524974,0.045432467411193236
147,SPSID,0.9063921981124322,0.44235271096946477
147,RENDOR,0.8545905520435529,0.2755566866216238
147,ND,0.8379599572563016,0.2436010455963442
147,NE,0.8055633913563333,0.2473779283080833
147,Silencer,0.5191855077731484,0.05404314069608733
147,ICM,0.44058940043579975,0.044229323163459525
148,SPSID,0.915221653620464,0.4647799880595981
148,RENDOR,0.8552710789108509,0.2722895601596668
148,ND,0.8536619447234723,0.24948773419051073
148,NE,0.8102676119341337,0.2579744888714753
148,Silencer,0.5009383686666158,0.048775073550990936
148,ICM,0.463112510205391,0.04467220886340428
149,SPSID,0.9124917794483925,0.44482762880993554
149,RENDOR,0.8428257726013231,0.26631643737092
149,ND,0.8459483313177617,0.24610808065314313
149,NE,0.7986633268874203,0.24128175883980751
149,Silencer,0.5319015052284122,0.054629566716030385
149,ICM,0.4587328853173497,0.04489461163327615
150,SPSID,0.9114612127466303,0.47649815395847367
150,RENDOR,0.8665302304118995,0.3009682688143387
150,ND,0.8521577751960023,0.26322514903977134
150,NE,0.8260049014509143,0.27095058779425796
150,Silencer,0.5226612781385329,0.05531240566396829
150,ICM,0.4428734908328411,0.0441866971871793
151,SPSID,0.910005676018915,0.45384486532695145
151,RENDOR,0.8664546227493404,0.28750598900421204
151,ND,0.8584589450451265,0.26392798913081184
151,NE,0.8101479245197056,0.2573652473575094
151,Silencer,0.5012288549312075,0.0507266600408168
151,ICM,0.442334305491311,0.04299210344787972
152,SPSID,0.9177581711236433,0.42445034789432584
152,RENDOR,0.8702788257802455,0.2846638096989789
152,ND,0.8609327090138758,0.26588356579232286
152,NE,0.8141603808489303,0.2571307611487587
152,Silencer,0.5548327194719298,0.05910634411204138
152,ICM,0.46629298897334426,0.04362946294891664
153,SPSID,0.9157866535687973,0.44617554170611545
153,RENDOR,0.8637293206224466,0.26701355215474687
153,ND,0.8569900203165814,0.26155455797689947
153,NE,0.8052291755040075,0.2334876764706053
153,Silencer,0.5125168002500502,0.04854088716151106
153,ICM,0.44441740528231116,0.041384863763359966
154,SPSID,0.9180566370730922,0.44460336238033915
154,RENDOR,0.8642122278043198,0.27401265799909247
154,ND,0.8575598316213118,0.2474233575424015
154,NE,0.8183601252565591,0.24561721562653363
154,Silencer,0.551075268220664,0.05575342306501
154,ICM,0.47063137126018384,0.043366067925546134
155,SPSID,0.9041280261262685,0.42982401937707554
155,RENDOR,0.8486167545812805,0.25888377767627946
155,ND,0.8399696581802482,0.24913228227211467
155,NE,0.7946696999088094,0.2255911007194572
155,Silencer,0.53599491201557,0.06183560025392823
155,ICM,0.5140221660828965,0.05575966812160443
156,SPSID,0.9167481803526134,0.4955020548409121
156,RENDOR,0.8612416395624639,0.27358495787663334
156,ND,0.8517600666050853,0.2585556356824779
156,NE,0.8105717837050583,0.24369860508331104
156,Silencer,0.5008571053226941,0.05093185948287971
156,ICM,0.48746576270515307,0.04843948587657418
157,SPSID,0.9081731653956525,0.44070276178473
157,RENDOR,0.8542450204609102,0.2644517566816137
157,ND,0.8448806531428078,0.24797335273589063
157,NE,0.7958991860554897,0.2467222834481268
157,Silencer,0.4970988956759573,0.052501589964323
157,ICM,0.4384918273314042,0.04489356207762994
158,SPSID,0.9072557829660117,0.42009200420133275
158,RENDOR,0.8683943816486899,0.2742028443317559
158,ND,0.8568159830688439,0.25311114795529
158,NE,0.8064717601048179,0.2435078076248213
158,Silencer,0.5247707108250816,0.04901082366493496
158,ICM,0.4669541911327518,0.042830476890433136
159,SPSID,0.9168673703699027,0.44764832710027047
159,RENDOR,0.8637028482572362,0.29798336748870785
159,ND,0.8533086561790831,0.2527045477970112
